ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,job,housing,loan,contact,emp.var.rate,cons.price.idx,cons.conf.idx,revolve_ind,delq_ind,score
7050,50000,2,2,1,34,NA,8192,3595,900,6483,0,8199,3622,900,6483,0,0,blue-collar,no,no,telephone,1.1,93.994,-36.4,0,0,0.793634195
7051,210000,2,3,1,55,217016,204418,204377,146575,144521,147938,8049,9000,6000,5500,5816,5500,blue-collar,no,no,telephone,1.1,93.994,-36.4,1,1,0.658879487
7052,20000,1,2,2,51,780,0,-1500,780,0,0,0,0,2280,0,0,0,management,no,no,telephone,1.1,93.994,-36.4,1,1,0.985479613
7053,160000,2,2,2,29,36134,21827,421,NA,2876,1949,21000,421,421,2876,1949,8090,services,yes,no,telephone,1.1,93.994,-36.4,1,1,0.088669161
7054,50000,2,3,1,46,25706,25040,25376,NA,21691,20426,1434,2456,784,0,778,573,technician,yes,no, ,1.1,93.994,-36.4,1,1,0.608249395
7055,50000,2,1,2,24,49982,49650,48321,30281,NA,28852,1963,1739,1033,1058,1041,1007,self-employed,no,no,telephone,1.1,93.994,-36.4,0,0,0.133448787
7056,30000,1,3,2,31,30588,NA,NA,21281,22938,22422,0,1646,762,2000,0,647,admin.,no,no,telephone,1.1,93.994,-36.4,0,1,0.338787732
7057,1.00E+05,1,1,2,29,NA,48924,47837,51361,50417,51400,1800,0,4321,0,2400,0,services,no,no,telephone,1.1,93.994,-36.4,1,1,0.850437387
7058,360000,1,2,2,28,35564,25173,10633,7217,NA,-7,2086,3017,144,147,0,763,blue-collar,no,no,telephone,1.1,93.994,-36.4,1,1,0.684873132
7059,310000,2,2,1,34,4153,2199,5565,4050,4922,15362,1002,5565,4050,4922,15362,12000,technician,yes,no,telephone,1.1,93.994,-36.4,1,0,0.091884734
7060,50000,2,2,3,30,40087,38281,NA,33965,NA,NA,0,1466,1282,1293,1257,3013,services,yes,no,telephone,1.1,93.994,-36.4,0,1,0.366295692
7061,120000,2,2,1,37,12006,13024,14795,NA,NA,14902,1171,1942,0,626,478,495,admin.,yes,no,telephone,1.1,93.994,-36.4,0,1,0.965067645
7062,30000,2,2,2,29,16493,15545,16557,NA,18121,18375,0,1275,575,1539,700,0,technician,yes,no, ,1.1,93.994,-36.4,0,0,0.219862188
7063,2.00E+05,2,2,2,30,NA,191254,176720,164729,162097,154016,6860,5870,5009,5543,6037,5002,blue-collar,no,no,telephone,1.1,93.994,-36.4,0,0,0.234337668
7064,20000,1,3,2,37,19716,20518,16551,NA,NA,0,1547,1350,1700,0,0,0,self-employed,yes,no,telephone,1.1,93.994,-36.4,0,0,0.350170951
7065,50000,2,2,2,23,47020,48383,47231,20508,20584,NA,2139,2500,6,2000,2000,2000,management,yes,no,telephone,1.1,93.994,-36.4,0,0,0.193236395
7066,70000,2,1,2,25,8272,NA,11106,11443,10323,11150,2000,1163,500,376,1000,800,blue-collar,no,no,telephone,1.1,93.994,-36.4,1,1,0.040152707
7067,290000,2,1,2,32,0,0,3786,3786,2881,2430,0,3786,0,2881,2430,0,services,yes,yes,telephone,1.1,93.994,-36.4,1,0,0.120509148
7068,90000,2,1,2,30,750,750,750,NA,NA,2150,0,0,0,2000,0,0,admin.,no,no,telephone,1.1,93.994,-36.4,1,1,0.525150481
7069,150000,1,2,1,37,106628,NA,86686,78497,NA,55050,7400,0,4800,1800,0,2100,blue-collar,no,no,telephone,1.1,93.994,-36.4,0,0,0.209712288
7070,90000,1,2,2,38,112212,109495,48950,20253,18810,NA,5170,21287,1353,1000,1000,607,admin.,yes,no,telephone,1.1,93.994,-36.4,1,1,0.754806531
7071,80000,1,1,1,40,28054,31201,31594,30787,34513,34995,3600,1200,0,4246,1200,1500,services,no,no,telephone,1.1,93.994,-36.4,1,1,0.581508639
7072,1.00E+05,1,1,2,32,95794,NA,NA,92823,NA,53170,4000,0,2000,2000,3000,0,services,yes,no,telephone,1.1,93.994,-36.4,0,0,0.044538097
7073,2.00E+05,2,2,1,41,-780,-783,909,NA,NA,0,0,1692,2004,4,54,0,technician,no,no,telephone,1.1,93.994,-36.4,1,1,0.26718931
7074,140000,2,2,2,31,NA,127047,128479,129869,132540,135201,5800,5000,5000,4900,5000,5000,self-employed,yes,no,telephone,1.1,93.994,-36.4,1,0,0.520945485
7075,110000,2,2,2,45,836,NA,85924,33342,33193,32993,9376,85924,1167,1197,1180,1163,technician,no,no,telephone,1.1,93.994,-36.4,1,0,0.33639819
7076,50000,2,3,3,43,31199,36067,24727,NA,27043,25995,12009,2111,11000,1000,6000,6001,technician,no,no,telephone,1.1,93.994,-36.4,0,0,0.581166374
7077,60000,2,2,1,42,61759,60399,NA,40338,40142,39904,2600,2000,2000,1614,1590,2000,admin.,no,no,telephone,1.1,93.994,-36.4,1,1,0.973271954
7078,130000,1,1,1,40,25375,26128,25327,25775,0,NA,1500,1852,1300,0,0,0,management,yes,no,telephone,1.1,93.994,-36.4,1,0,0.988317977
7079,320000,2,2,1,43,NA,186444,188596,192145,195813,198648,8500,7000,6800,7000,6965,7500,services,yes,no,telephone,1.1,93.994,-36.4,1,0,0.747600443
7080,120000,2,3,1,42,2207,263,4531,NA,4015,2042,263,4531,0,4015,0,1007,blue-collar,no,no,telephone,1.1,93.994,-36.4,1,1,0.773946198
7081,450000,2,2,2,35,347994,311267,365723,370496,374405,373155,0,90000,14011,14029,14052,14000,admin.,no,no,telephone,1.1,93.994,-36.4,1,0,0.043674193
7082,2.00E+05,2,2,1,36,136286,183615,184792,195062,195156,192436,50000,7000,15000,7500,7500,10000,blue-collar,no,no,telephone,1.1,93.994,-36.4,1,0,0.781565509
7083,20000,1,1,2,31,16170,15646,NA,13345,NA,0,0,5,1925,0,0,0,services,no,no, ,1.1,93.994,-36.4,1,0,0.558995066
7084,410000,2,2,1,29,6764,6500,NA,1743,149153,NA,6500,6764,3542,161064,5072,4891,blue-collar,no,no,telephone,1.1,93.994,-36.4,0,1,0.17293418
7085,210000,2,1,1,40,206803,207471,152365,146625,146163,146180,7876,5400,6000,6000,6000,10000,self-employed,no,no,telephone,1.1,93.994,-36.4,0,1,0.731492584
7086,210000,2,1,1,36,0,0,0,0,0,0,0,0,0,0,0,0,services,no,no,telephone,1.1,93.994,-36.4,1,1,0.555974692
7087,130000,1,3,1,38,0,0,0,0,NA,0,0,0,0,0,0,0,management,no,no,telephone,1.1,93.994,-36.4,0,0,0.433219458
7088,170000,2,1,2,27,6504,NA,0,0,NA,382,1046,0,0,910,0,532,admin.,no,no, ,1.1,93.994,-36.4,0,1,0.486254306
7089,190000,2,2,1,55,104344,106814,104047,88269,90264,88823,6003,5009,5750,3500,3500,3200,blue-collar,yes,no,telephone,1.1,93.994,-36.4,1,1,0.371856139
7090,230000,2,1,2,28,95956,87294,85336,81640,NA,80964,4231,4061,2846,2800,2909,2601,blue-collar,yes,no,telephone,1.1,93.994,-36.4,0,1,0.50899525
7091,120000,2,2,2,29,NA,117171,115941,NA,NA,117029,6000,5500,4160,4120,4250,4380,unemployed,no,no,telephone,1.1,93.994,-36.4,0,1,0.821681373
7092,50000,2,2,2,23,17313,20019,19399,19785,NA,20877,3000,0,709,1000,750,1000,admin.,yes,no,telephone,1.1,93.994,-36.4,1,0,0.557887715
7093,220000,2,2,2,41,32016,29052,NA,NA,7438,4887,2004,2009,5004,1000,1000,3000,technician,no,no,telephone,1.1,93.994,-36.4,1,0,0.23819064
7094,320000,2,1,2,32,313383,313136,317847,313990,NA,319672,12937,13036,10072,9600,11056,9964,unemployed,yes,no,telephone,1.1,93.994,-36.4,1,1,0.383638
7095,160000,2,2,1,27,75652,NA,-183,-218,-218,-218,1020,0,0,0,0,0,management,no,no,telephone,1.1,93.994,-36.4,1,0,0.631755472
7096,20000,2,2,2,23,4561,6474,NA,13192,14871,11536,2000,2000,5000,2000,1000,2000,blue-collar,no,no,telephone,1.1,93.994,-36.4,1,1,0.674195175
7097,460000,2,1,2,34,-258,-258,-258,NA,NA,NA,0,0,1467,703,990,3200,blue-collar,unknown,unknown,telephone,1.1,93.994,-36.4,0,0,0.131790753
7098,490000,1,1,1,38,380,380,380,15240,NA,24006,380,380,15240,5000,5000,7396,blue-collar,yes,no,telephone,1.1,93.994,-36.4,1,1,0.911993015
7099,130000,2,2,1,47,85317,86865,NA,NA,36977,38931,3813,4013,1274,1878,3116,0,services,no,no,telephone,1.1,93.994,-36.4,0,0,0.263780079
7100,170000,1,2,2,41,162500,122372,66038,NA,NA,71668,4781,3000,3000,3000,3000,3000,self-employed,yes,yes,telephone,1.1,93.994,-36.4,0,0,0.54000313
7101,150000,2,2,2,24,108924,109705,108748,108116,108951,109901,4000,5500,4000,4100,4300,4000,admin.,no,yes,telephone,1.1,93.994,-36.4,1,1,0.567474661
7102,180000,2,1,2,33,1246,1845,471,471,248,335,1845,471,471,248,335,200,technician,yes,no,telephone,1.1,93.994,-36.4,0,1,0.266866531
7103,50000,1,3,2,35,41646,43257,31473,1473,NA,3873,4000,5300,1473,1473,3873,390,services,yes,no,telephone,1.1,93.994,-36.4,0,1,0.350515704
7104,240000,2,5,1,44,47315,34623,34347,36082,32957,NA,3000,3500,9700,4000,6300,3000,unemployed,yes,no, ,1.1,93.994,-36.4,0,0,0.506205959
7105,390000,2,1,2,37,NA,20666,10000,NA,10000,10000,20666,10000,20666,10000,10000,10500,admin.,no,no,telephone,1.1,93.994,-36.4,1,0,0.51405102
7106,50000,1,3,2,47,48593,48653,15433,15037,10527,10736,1278,1469,463,381,383,398,services,yes,yes,telephone,1.1,93.994,-36.4,0,1,0.73985993
7107,310000,1,1,1,43,NA,0,0,0,0,0,0,0,0,0,0,0,admin.,no,no,telephone,1.1,93.994,-36.4,1,1,0.289437557
7108,1.00E+05,2,1,2,28,290,930,NA,0,0,0,1534,977,0,0,0,0,blue-collar,yes,no,telephone,1.1,93.994,-36.4,1,1,0.726835594
7109,260000,2,1,2,36,2992,0,0,0,0,150,0,0,0,0,150,310,entrepreneur,no,no,telephone,1.1,93.994,-36.4,1,0,0.331667999
7110,30000,2,2,2,28,NA,29880,NA,NA,25637,26468,2000,2000,2200,0,1800,0,blue-collar,yes,no,telephone,1.1,93.994,-36.4,0,0,0.903603799
7111,310000,1,2,2,27,68928,43431,61756,88416,NA,44873,43894,61816,39022,10041,15080,46146,admin.,yes,no,telephone,1.1,93.994,-36.4,1,0,0.478368402
7112,270000,1,1,2,40,NA,NA,199443,147121,162262,107338,15000,7000,10000,25000,15000,15000,technician,no,no,telephone,1.1,93.994,-36.4,1,0,0.367599645
7113,250000,2,1,1,30,1923,-574,2533,NA,56694,58091,900,4500,0,57000,5000,0,blue-collar,yes,no,telephone,1.1,93.994,-36.4,0,0,0.583647633
7114,130000,2,2,1,31,32215,33690,34859,34051,32827,16702,2000,2000,2000,1000,2000,7131,blue-collar,yes,yes,telephone,1.1,93.994,-36.4,0,0,0.558764954
7115,220000,1,1,1,35,21960,21860,25463,28036,NA,43827,2000,4000,3000,7000,11000,3000,services,no,no, ,1.1,93.994,-36.4,1,1,0.99010255
7116,60000,2,2,2,48,86550,82592,77423,NA,NA,23708,3000,3000,3000,5000,3000,3000,technician,unknown,unknown,telephone,1.1,93.994,-36.4,0,1,0.475379141
7117,120000,1,1,2,29,NA,119255,120584,NA,NA,0,5025,4023,3300,0,0,68010,technician,no,no,telephone,1.1,93.994,-36.4,1,1,0.73689671
7118,30000,2,2,1,35,11359,27657,26745,27345,25300,0,27657,0,1000,0,0,0,admin.,yes,yes,telephone,1.1,93.994,-36.4,0,0,0.636152948
7119,130000,2,1,2,30,124651,128263,129669,NA,NA,131469,7100,5000,5000,0,4928,4574,entrepreneur,no,no,telephone,1.1,93.994,-36.4,1,0,0.651263626
7120,1.00E+05,2,2,1,35,29048,0,4069,37069,20233,22227,0,4069,33000,20000,22227,20000,blue-collar,no,no,telephone,1.1,93.994,-36.4,0,1,0.035533843
7121,2.00E+05,2,1,2,26,1290,599,0,NA,0,0,599,0,253,0,0,0,services,no,no,telephone,1.1,93.994,-36.4,1,1,0.50884721
7122,260000,2,2,1,47,164137,167734,171932,NA,NA,183138,10000,10000,9000,10000,7000,6000,blue-collar,yes,no,telephone,1.1,93.994,-36.4,1,0,0.669309404
7123,390000,1,1,1,45,185204,180455,131386,131879,115183,75131,0,6000,3500,5000,4500,3000,housemaid,no,no,telephone,1.1,93.994,-36.4,0,1,0.461245541
7124,340000,2,1,2,42,308023,327245,206832,NA,1352,1520,27245,9184,1682,1352,1520,1442,services,yes,no,telephone,1.1,93.994,-36.4,1,1,0.429132122
7125,140000,2,2,2,24,137037,127771,124714,73593,73344,NA,5053,3615,2573,2858,8000,2000,services,yes,no,telephone,1.1,93.994,-36.4,0,0,0.965485947
7126,220000,2,2,2,39,142186,141068,140391,140549,NA,140737,7000,7000,5006,6000,6312,6000,admin.,no,no,telephone,1.1,93.994,-36.4,1,0,0.716916539
7127,20000,1,2,1,31,1572,1386,999,NA,NA,0,1386,1003,2640,1000,0,0,services,no,no,telephone,1.1,93.994,-36.4,1,0,0.414825558
7128,5.00E+05,1,2,2,40,33179,97882,48017,NA,40018,54109,99159,48276,49450,201,54379,9905,housemaid,no,no,telephone,1.1,93.994,-36.4,0,0,0.809921739
7129,210000,2,2,1,33,8770,10972,22610,NA,5933,4164,6000,15042,5000,0,4164,816,admin.,yes,no,telephone,1.1,93.994,-36.4,0,0,0.964438095
7130,340000,2,2,2,39,308286,315601,318616,243586,NA,254056,13775,10631,8900,9200,9525,8600,self-employed,no,no, ,1.1,93.994,-36.4,0,0,0.120319845
7131,130000,1,2,1,44,16357,17287,19992,NA,23964,NA,1500,3000,3000,2000,0,1500,management,no,no,telephone,1.1,93.994,-36.4,1,1,0.814195998
7132,2.00E+05,2,2,2,34,NA,195200,60278,58972,55731,99900,10000,5023,5000,5000,50000,4000,retired,yes,no,telephone,1.1,93.994,-36.4,1,1,0.84252982
7133,150000,1,1,1,35,160292,153981,129725,103050,NA,46943,6100,5100,4200,1900,1600,1500,admin.,no,no,telephone,1.1,93.994,-36.4,0,0,0.960911443
7134,50000,2,3,2,22,36926,52845,52148,32718,32096,30563,20007,3014,1309,5009,2008,4622,blue-collar,no,no,telephone,1.1,93.994,-36.4,1,0,0.812790028
7135,60000,2,1,2,25,38050,39147,NA,NA,42009,NA,2000,0,6000,0,0,1400,services,yes,no,telephone,1.1,93.994,-36.4,1,1,0.314949554
7136,60000,1,1,2,27,1386,5273,1586,5781,1188,1061,5273,30000,11776,0,1061,1239,admin.,yes,no,telephone,1.1,93.994,-36.4,0,0,0.035947564
7137,150000,2,3,1,29,118025,120493,NA,124843,127431,130008,4278,4500,3700,3716,3768,4000,blue-collar,no,no,telephone,1.1,93.994,-36.4,0,0,0.163128607
7138,180000,1,1,1,38,47276,49256,50186,51102,NA,53213,3000,2000,2000,2000,2000,2100,admin.,yes,no,telephone,1.1,93.994,-36.4,1,1,0.829251118
7139,50000,1,2,2,22,55100,52440,47080,15718,13674,15145,2372,2149,1203,2000,1716,628,technician,yes,no,telephone,1.1,93.994,-36.4,0,1,0.626605805
7140,10000,2,3,1,48,7863,8504,8162,6978,2278,0,1172,1000,186,0,0,0,admin.,no,yes,telephone,1.1,93.994,-36.4,0,0,0.458326135
7141,1.00E+05,2,2,2,24,94056,96272,NA,NA,80533,77479,3730,3033,2676,2796,2806,2379,entrepreneur,yes,yes,telephone,1.1,93.994,-36.4,0,1,0.835996463
7142,30000,2,2,2,21,0,780,3260,4311,1551,0,780,3260,4311,1551,0,0,services,no,no,telephone,1.1,93.994,-36.4,0,0,0.953158685
7143,50000,1,3,1,51,48550,46267,46716,29744,30060,29449,2000,1400,984,1013,1006,939,services,yes,yes,telephone,1.1,93.994,-36.4,0,0,0.197247402
7144,30000,1,2,1,39,19643,20721,21867,24291,NA,23696,1700,1800,3100,0,565,98,blue-collar,no,no,telephone,1.1,93.994,-36.4,1,0,0.733811254
7145,1.00E+05,2,2,2,30,NA,98491,99983,NA,103300,NA,4300,4000,3100,4500,0,3845,self-employed,yes,yes,telephone,1.1,93.994,-36.4,1,0,0.647013608
7146,1.00E+05,1,2,2,35,24524,NA,26580,26840,28810,28966,3500,0,1000,2400,780,2400,unknown,yes,yes,telephone,1.1,93.994,-36.4,0,1,0.045791879
7147,290000,1,2,1,37,NA,204462,NA,213085,211829,96532,8001,8001,8037,10074,5010,179228,technician,yes,no,telephone,1.1,93.994,-36.4,1,0,0.797812051
7148,140000,2,2,1,42,3726,2826,1646,4650,5764,7116,2846,1646,4500,3000,3000,1838,technician,no,yes,telephone,1.1,93.994,-36.4,0,0,0.473418172
7149,240000,2,1,1,39,0,0,0,0,0,0,0,0,0,0,0,0,entrepreneur,no,no,telephone,1.1,93.994,-36.4,0,1,0.057181917
7150,380000,1,1,2,27,2501,1138,966,1258,1121,1362,0,966,1500,1121,1362,1472,blue-collar,no,no,telephone,1.1,93.994,-36.4,1,0,0.315768456
7151,230000,2,3,1,54,1227,784,1854,396,1950,1099,784,1854,396,1950,1099,2040,technician,no,yes,telephone,1.1,93.994,-36.4,0,0,0.753828224
7152,40000,2,1,2,24,28140,32343,39717,NA,35224,NA,5000,8017,7000,4000,5000,5000,management,yes,no,telephone,1.1,93.994,-36.4,1,1,0.369125067
7153,210000,2,1,1,34,74261,75602,76062,76287,76971,77737,3500,3300,3000,3000,3000,3000,management,yes,no,telephone,1.1,93.994,-36.4,1,0,0.278247816
7154,150000,2,2,1,37,144744,147891,116541,114511,0,0,4610,2336,2290,0,0,0,blue-collar,yes,no,telephone,1.1,93.994,-36.4,1,0,0.980368188
7155,70000,2,3,1,27,27241,30416,29628,NA,33218,32532,3628,0,3218,1532,0,2257,management,yes,no,telephone,1.1,93.994,-36.4,0,0,0.729179153
7156,80000,2,2,2,24,9591,1726,0,0,0,0,1000,0,0,0,0,0,blue-collar,no,no,telephone,1.1,93.994,-36.4,0,0,0.412145341
7157,50000,1,2,2,30,49259,47114,83908,18801,16494,NA,2500,3320,2000,1000,3000,1000,technician,no,no, ,1.1,93.994,-36.4,0,0,0.545076165
7158,3.00E+05,2,2,2,27,0,NA,0,0,0,0,0,0,0,0,0,0,retired,yes,no,telephone,1.1,93.994,-36.4,1,0,0.723085684
7159,180000,2,2,2,30,63182,64274,55112,56394,57577,58564,2166,2002,2200,2242,2100,2330,services,yes,no,telephone,1.1,93.994,-36.4,0,1,0.713302048
7160,150000,2,1,2,35,9164,14011,NA,8295,7301,4388,14021,7723,8295,7301,4388,1600,self-employed,yes,no,telephone,1.1,93.994,-36.4,0,0,0.21022037
7161,60000,1,1,2,24,20873,22228,22691,22816,26587,22917,2000,1246,720,4780,1700,4000,housemaid,no,no,telephone,1.1,93.994,-36.4,0,0,0.75497897
7162,1.00E+05,2,2,2,37,177961,108173,15697,11353,NA,9693,3082,2022,1000,1000,500,300,blue-collar,no,yes,telephone,1.1,93.994,-36.4,0,1,0.089930864
7163,90000,2,2,1,26,89947,91929,NA,NA,87814,87831,5000,4300,3500,3500,3700,3100,admin.,no,no,telephone,1.1,93.994,-36.4,0,0,0.218672816
7164,20000,1,2,1,43,14102,14870,16116,16436,NA,17112,1300,1500,588,610,611,788,admin.,yes,no,telephone,1.1,93.994,-36.4,1,1,0.341813441
7165,320000,2,1,2,32,-1,-1,NA,-1,0,-400,0,0,0,1,400,6083,management,yes,no,telephone,1.1,93.994,-36.4,0,1,0.237088191
7166,90000,2,3,1,68,2000,1000,1000,NA,1052,69237,0,1000,1000,1052,71062,3000,services,yes,no,telephone,1.1,93.994,-36.4,0,0,0.364544657
7167,5.00E+05,1,2,2,36,226,8546,NA,NA,NA,118081,9125,126768,3468,4050,15099,5015,housemaid,yes,yes,telephone,1.1,93.994,-36.4,1,1,0.012646841
7168,210000,1,1,1,37,3094,NA,1188,2667,546,578,565,1188,2667,546,578,2769,blue-collar,yes,yes,telephone,1.1,93.994,-36.4,1,0,0.900196294
7169,30000,1,2,2,29,28603,28785,0,NA,NA,0,1000,0,0,0,0,0,technician,yes,no,telephone,1.1,93.994,-36.4,1,1,0.81493871
7170,20000,1,2,1,51,10400,0,0,0,0,0,0,0,0,0,0,0,blue-collar,yes,no, ,1.1,93.994,-36.4,0,0,0.114698158
7171,50000,2,1,2,23,0,NA,0,0,0,0,0,0,0,0,0,0,blue-collar,yes,no,telephone,1.1,93.994,-36.4,1,0,0.068937767
7172,360000,2,3,1,39,4964,177,2011,NA,0,0,177,2011,1116,0,0,0,retired,no,no,telephone,1.1,93.994,-36.4,0,1,0.62068501
7173,80000,2,3,1,28,36847,38847,35017,36175,NA,0,2000,2000,2000,0,0,0,admin.,yes,no,telephone,1.1,93.994,-36.4,1,1,0.184856548
7174,150000,1,1,1,47,4003,2877,3190,389,NA,389,2891,3205,390,390,390,376,blue-collar,unknown,unknown,telephone,1.1,93.994,-36.4,1,1,0.220352657
7175,20000,1,2,1,36,25274,25026,NA,22857,NA,21482,1700,0,1653,0,1940,0,self-employed,yes,no,telephone,1.1,93.994,-36.4,0,0,0.402074471
7176,150000,2,3,1,55,NA,2095,2154,2900,2512,3514,2101,2160,3046,2519,3625,0,technician,yes,no,telephone,1.1,93.994,-36.4,1,0,0.857408226
7177,340000,1,3,1,29,332123,327362,324322,316472,317349,314212,14000,12000,12000,12000,12000,12000,blue-collar,yes,no,telephone,1.1,93.994,-36.4,0,0,0.246090837
7178,5.00E+05,1,2,1,61,0,0,NA,NA,0,0,0,0,0,0,0,0,admin.,no,no, ,1.1,93.994,-36.4,1,0,0.977454212
7179,1.00E+05,2,3,1,33,32526,37106,36260,NA,39355,39982,5396,0,1285,2916,1368,0,technician,yes,no,telephone,1.1,93.994,-36.4,0,0,0.883568374
7180,160000,1,2,1,62,0,0,0,0,0,0,0,0,0,0,0,0,unknown,no,no,telephone,1.1,93.994,-36.4,1,0,0.168309973
7181,3.00E+05,2,1,1,42,400,NA,14583,NA,2996,370,0,14583,2513,2996,370,1986,blue-collar,yes,no,telephone,1.1,93.994,-36.4,0,1,0.891222839
7182,240000,1,1,2,34,18825,12675,NA,13267,NA,24731,12880,0,13267,2000,15000,0,management,yes,no,telephone,1.1,93.994,-36.4,0,0,0.063759483
7183,60000,2,2,1,30,60558,59361,NA,58078,NA,60677,3500,3000,1000,2000,2000,1000,self-employed,no,no,telephone,1.1,93.994,-36.4,0,0,0.708767705
7184,20000,2,2,2,21,13717,9058,NA,0,0,0,1005,0,0,0,0,0,admin.,yes,no,telephone,1.1,93.994,-36.4,0,1,0.721544167
7185,80000,2,2,1,25,1374,2373,2182,2232,NA,NA,1170,0,220,1000,282,0,admin.,yes,no,telephone,1.1,93.994,-36.4,0,1,0.545556579
7186,20000,1,2,1,47,390,780,NA,0,0,0,780,0,0,0,0,0,blue-collar,no,no, ,1.1,93.994,-36.4,1,0,0.63408418
7187,240000,2,1,1,35,5770,10412,4578,5928,5619,13227,10420,1150,5928,3619,13227,7764,housemaid,no,no,telephone,1.1,93.994,-36.4,1,1,0.758807585
7188,20000,1,2,2,25,19242,20339,19707,NA,20450,20197,1700,0,1800,0,1000,900,blue-collar,yes,no,telephone,1.1,93.994,-36.4,0,1,0.01857237
7189,290000,1,2,1,33,190547,173438,NA,131245,130861,120312,7158,5816,5000,5000,5000,4000,admin.,yes,no, ,1.1,93.994,-36.4,1,1,0.08161496
7190,120000,2,1,2,33,53087,54805,55308,56407,57753,60130,2572,2009,2020,2256,3500,1739,blue-collar,no,no,telephone,1.1,93.994,-36.4,0,0,0.854001338
7191,1.00E+05,2,2,2,33,61089,81262,59110,70052,NA,57648,30010,10047,20000,17000,5000,10000,admin.,yes,no,telephone,1.1,93.994,-36.4,0,0,0.179459909
7192,20000,1,2,1,42,18317,18455,19399,19962,14938,3039,1500,1400,1009,307,1200,0,admin.,no,yes,telephone,1.1,93.994,-36.4,1,1,0.874022251
7193,60000,2,2,1,49,17013,18440,18841,18241,18946,20634,2000,1000,0,1000,2000,0,services,no,no,telephone,1.1,93.994,-36.4,1,1,0.045706214
7194,150000,2,2,2,26,10693,13188,19902,23068,26184,25615,3000,7000,3500,3500,0,3500,admin.,yes,no,telephone,1.1,93.994,-36.4,0,1,0.807400806
7195,5.00E+05,1,1,1,57,4560,600,0,51697,NA,1685,600,0,51697,37511,1685,414,self-employed,no,yes,telephone,1.1,93.994,-36.4,0,1,0.687592711
7196,120000,2,2,2,24,34670,35606,27065,NA,11884,3107,2033,1200,0,0,3107,8542,unemployed,no,no,telephone,1.1,93.994,-36.4,1,1,0.271963556
7197,80000,2,2,1,35,7961,15290,1806,-1203,14107,8575,20004,1806,0,20000,0,6955,technician,no,no,telephone,1.1,93.994,-36.4,0,1,0.28506485
7198,1.00E+05,2,3,1,39,39667,40704,41718,NA,42243,42929,1649,1663,1471,1360,1212,4472,blue-collar,no,no,telephone,1.1,93.994,-36.4,1,1,0.351095828
7199,20000,1,1,1,53,13605,14629,NA,15950,16130,17011,1249,1260,570,436,1150,1000,services,yes,no,telephone,1.1,93.994,-36.4,0,0,0.176710511
7200,2.00E+05,2,2,1,33,23762,25944,26988,25237,NA,13774,4000,2000,600,3000,4000,100,self-employed,yes,no,telephone,1.1,93.994,-36.4,1,0,0.898430246
7201,80000,1,1,1,39,61708,NA,68835,41462,NA,39985,5000,5169,21,3000,4000,57,services,yes,no,telephone,1.1,93.994,-36.4,0,1,0.912885616
7202,80000,1,1,2,33,NA,79918,70203,NA,NA,73848,12036,10010,3000,9400,0,8000,admin.,yes,no,telephone,1.1,93.994,-36.4,0,0,0.341926291
7203,150000,1,1,2,26,29712,28045,31732,26989,33624,NA,3200,6300,0,10000,2000,2000,technician,yes,no,telephone,1.1,93.994,-36.4,0,1,0.386411246
7204,50000,1,2,1,50,NA,48993,50280,18762,NA,19165,2037,2324,1000,1000,1165,1596,blue-collar,yes,no,telephone,1.1,93.994,-36.4,0,0,0.018470132
7205,370000,2,1,2,28,577,27895,-4247,NA,5562,0,63895,0,8694,5562,0,3500,blue-collar,no,no,telephone,1.1,93.994,-36.4,1,0,0.601056141
7206,130000,2,2,2,25,107594,NA,112064,NA,NA,130305,4023,4030,20000,0,4500,0,self-employed,no,no, ,1.1,93.994,-36.4,0,0,0.474685597
7207,450000,2,1,1,41,2663,3146,3246,1623,NA,1694,2146,1623,0,1623,1694,2795,blue-collar,no,no, ,1.1,93.994,-36.4,0,0,0.799018143
7208,2.00E+05,2,2,1,44,500,500,61807,7849,14978,46333,0,61807,7849,10000,35000,10000,blue-collar,yes,no, ,1.1,93.994,-36.4,1,1,0.830285371
7209,130000,1,1,2,30,90864,104418,100455,NA,NA,36730,16000,0,1500,1395,1500,1511,technician,yes,no,telephone,1.1,93.994,-36.4,1,0,0.78293364
7210,230000,2,5,2,23,55197,53593,NA,NA,135386,14718,2712,1551,95022,3015,3003,153001,admin.,no,no,telephone,1.1,93.994,-36.4,0,0,0.150335456
7211,90000,2,1,2,29,9124,10220,12044,27847,8251,26501,10000,10016,25000,8000,26000,12000,self-employed,no,no, ,1.1,93.994,-36.4,1,0,0.081630011
7212,30000,1,3,1,53,263,14833,5242,NA,10417,NA,14849,5250,19711,10417,9979,5108,services,yes,no,telephone,1.1,93.994,-36.4,1,0,0.009478192
7213,180000,1,2,1,43,4425,5546,6363,NA,NA,NA,1200,1000,1000,1000,500,1000,blue-collar,yes,no,telephone,1.1,93.994,-36.4,1,1,0.580918048
7214,140000,1,1,2,32,9556,6434,5413,5841,5215,8671,3000,0,5000,0,8671,7000,self-employed,yes,no,telephone,1.1,93.994,-36.4,0,1,0.149041379
